AP: 0.9215, MR: 0.4132, JI: 0.8396, Recall: 0.9636
AMself_output/eval_dump/AMself_4_1/epoch-69.humanAP: 0.9232, MR: 0.4120, JI: 0.8469, Recall: 0.9609

AMself_output/eval_dump/AMself_4_2/epoch-45.humanAP: 0.9217, MR: 0.4197, JI: 0.8433, Recall: 0.9625
AMself_output/eval_dump/AMself_4_2/epoch-46.humanAP: 0.9201, MR: 0.4277, JI: 0.8427, Recall: 0.9612
AMself_output/eval_dump/AMself_4_2/epoch-47.humanAP: 0.9222, MR: 0.4255, JI: 0.8436, Recall: 0.9629
AMself_output/eval_dump/AMself_4_2/epoch-48.humanAP: 0.9223, MR: 0.4268, JI: 0.8442, Recall: 0.9631
AMself_output/eval_dump/AMself_4_2/epoch-49.humanAP: 0.9223, MR: 0.4232, JI: 0.8442, Recall: 0.9625
AMself_output/eval_dump/AMself_4_2/epoch-50.humanAP: 0.9229, MR: 0.4269, JI: 0.8440, Recall: 0.9636
AMself_output/eval_dump/AMself_4_2/epoch-51.humanAP: 0.9234, MR: 0.4281, JI: 0.8445, Recall: 0.9634
AMself_output/eval_dump/AMself_4_2/epoch-52.humanAP: 0.9224, MR: 0.4211, JI: 0.8440, Recall: 0.9617
AMself_output/eval_dump/AMself_4_2/epoch-53.humanAP: 0.9234, MR: 0.4184, JI: 0.8451, Recall: 0.9627
AMself_output/eval_dump/AMself_4_2/epoch-54.humanAP: 0.9228, MR: 0.4157, JI: 0.8462, Recall: 0.9616
AMself_output/eval_dump/AMself_4_2/epoch-55.humanAP: 0.9246, MR: 0.4194, JI: 0.8481, Recall: 0.9632 %
AMself_output/eval_dump/AMself_4_2/epoch-56.humanAP: 0.9240, MR: 0.4233, JI: 0.8450, Recall: 0.9636
AMself_output/eval_dump/AMself_4_2/epoch-57.humanAP: 0.9229, MR: 0.4153, JI: 0.8451, Recall: 0.9614
AMself_output/eval_dump/AMself_4_2/epoch-58.humanAP: 0.9248, MR: 0.4157, JI: 0.8452, Recall: 0.9645
AMself_output/eval_dump/AMself_4_2/epoch-59.humanAP: 0.9240, MR: 0.4151, JI: 0.8467, Recall: 0.9617

AMself_output/eval_dump/AMself_5_1/epoch-45.humanAP: 0.9182, MR: 0.4200, JI: 0.8412, Recall: 0.9587
AMself_output/eval_dump/AMself_5_1/epoch-46.humanAP: 0.9190, MR: 0.4221, JI: 0.8418, Recall: 0.9584
AMself_output/eval_dump/AMself_5_1/epoch-47.humanAP: 0.9209, MR: 0.4143, JI: 0.8433, Recall: 0.9594
AMself_output/eval_dump/AMself_5_1/epoch-48.humanAP: 0.9211, MR: 0.4186, JI: 0.8436, Recall: 0.9608
AMself_output/eval_dump/AMself_5_1/epoch-49.humanAP: 0.9214, MR: 0.4164, JI: 0.8425, Recall: 0.9619
AMself_output/eval_dump/AMself_5_1/epoch-50.humanAP: 0.9214, MR: 0.4140, JI: 0.8434, Recall: 0.9601
AMself_output/eval_dump/AMself_5_1/epoch-51.humanAP: 0.9217, MR: 0.4198, JI: 0.8439, Recall: 0.9604
AMself_output/eval_dump/AMself_5_1/epoch-52.humanAP: 0.9210, MR: 0.4192, JI: 0.8424, Recall: 0.9602
AMself_output/eval_dump/AMself_5_1/epoch-53.humanAP: 0.9202, MR: 0.4198, JI: 0.8442, Recall: 0.9584
AMself_output/eval_dump/AMself_5_1/epoch-54.humanAP: 0.9220, MR: 0.4133, JI: 0.8453, Recall: 0.9602
AMself_output/eval_dump/AMself_5_1/epoch-55.humanAP: 0.9225, MR: 0.4106, JI: 0.8448, Recall: 0.9612 %
AMself_output/eval_dump/AMself_5_1/epoch-56.humanAP: 0.9222, MR: 0.4151, JI: 0.8442, Recall: 0.9611
AMself_output/eval_dump/AMself_5_1/epoch-57.humanAP: 0.9216, MR: 0.4119, JI: 0.8438, Recall: 0.9593
AMself_output/eval_dump/AMself_5_1/epoch-58.humanAP: 0.9225, MR: 0.4151, JI: 0.8449, Recall: 0.9604

AMself_output/eval_dump/AMself_5_1_norm/epoch-49.humanAP: 0.9127, MR: 0.4272, JI: 0.8300, Recall: 0.9545
AMself_output/eval_dump/AMself_5_1_norm/epoch-50.humanAP: 0.9134, MR: 0.4329, JI: 0.8297, Recall: 0.9556
AMself_output/eval_dump/AMself_5_1_norm/epoch-51.humanAP: 0.9130, MR: 0.4298, JI: 0.8302, Recall: 0.9533
AMself_output/eval_dump/AMself_5_1_norm/epoch-52.humanAP: 0.9110, MR: 0.4283, JI: 0.8309, Recall: 0.9513
AMself_output/eval_dump/AMself_5_1_norm/epoch-53.humanAP: 0.9101, MR: 0.4260, JI: 0.8274, Recall: 0.9512
AMself_output/eval_dump/AMself_5_1_norm/epoch-54.humanAP: 0.9121, MR: 0.4268, JI: 0.8310, Recall: 0.9531

AMself_output/eval_dump/AMself_5_2_2/epoch-60.humanAP: 0.9227, MR: 0.4185, JI: 0.8442, Recall: 0.9619
AMself_output/eval_dump/AMself_5_2_2/epoch-61.humanAP: 0.9222, MR: 0.4167, JI: 0.8437, Recall: 0.9612
AMself_output/eval_dump/AMself_5_2_2/epoch-62.humanAP: 0.9224, MR: 0.4148, JI: 0.8459, Recall: 0.9604%
AMself_output/eval_dump/AMself_5_2_2/epoch-63.humanAP: 0.9228, MR: 0.4275, JI: 0.8442, Recall: 0.9629
AMself_output/eval_dump/AMself_5_2_2/epoch-64.humanAP: 0.9232, MR: 0.4171, JI: 0.8437, Recall: 0.9635
AMself_output/eval_dump/AMself_5_2_2/epoch-64.humanAP: 0.9232, MR: 0.4171, JI: 0.8437, Recall: 0.9635
AMself_output/eval_dump/AMself_5_2_2/epoch-65.humanAP: 0.9237, MR: 0.4164, JI: 0.8467, Recall: 0.9619 %
AMself_output/eval_dump/AMself_5_2_2/epoch-66.humanAP: 0.9227, MR: 0.4169, JI: 0.8466, Recall: 0.9606
AMself_output/eval_dump/AMself_5_2_2/epoch-67.humanAP: 0.9222, MR: 0.4211, JI: 0.8465, Recall: 0.9599
AMself_output/eval_dump/AMself_5_2_2/epoch-68.humanAP: 0.9223, MR: 0.4250, JI: 0.8470, Recall: 0.9600
AMself_output/eval_dump/AMself_5_2_2/epoch-69.humanAP: 0.9237, MR: 0.4190, JI: 0.8465, Recall: 0.9608


AMself_output/eval_dump/AMself_5_2/epoch-45.humanAP: 0.9206, MR: 0.4165, JI: 0.8440, Recall: 0.9606
AMself_output/eval_dump/AMself_5_2/epoch-46.humanAP: 0.9210, MR: 0.4162, JI: 0.8445, Recall: 0.9600
AMself_output/eval_dump/AMself_5_2/epoch-47.humanAP: 0.9216, MR: 0.4127, JI: 0.8463, Recall: 0.9600
AMself_output/eval_dump/AMself_5_2/epoch-48.humanAP: 0.9220, MR: 0.4141, JI: 0.8443, Recall: 0.9607
AMself_output/eval_dump/AMself_5_2/epoch-49.humanAP: 0.9219, MR: 0.4075, JI: 0.8442, Recall: 0.9618
AMself_output/eval_dump/AMself_5_2/epoch-50.humanAP: 0.9212, MR: 0.4231, JI: 0.8450, Recall: 0.9606
AMself_output/eval_dump/AMself_5_2/epoch-51.humanAP: 0.9220, MR: 0.4148, JI: 0.8449, Recall: 0.9608
AMself_output/eval_dump/AMself_5_2/epoch-52.humanAP: 0.9217, MR: 0.4180, JI: 0.8464, Recall: 0.9601
AMself_output/eval_dump/AMself_5_2/epoch-53.humanAP: 0.9216, MR: 0.4069, JI: 0.8446, Recall: 0.9598
AMself_output/eval_dump/AMself_5_2/epoch-54.humanAP: 0.9228, MR: 0.4133, JI: 0.8472, Recall: 0.9605
AMself_output/eval_dump/AMself_5_2/epoch-55.humanAP: 0.9242, MR: 0.4090, JI: 0.8474, Recall: 0.9628 %
AMself_output/eval_dump/AMself_5_2/epoch-56.humanAP: 0.9244, MR: 0.4160, JI: 0.8475, Recall: 0.9625
AMself_output/eval_dump/AMself_5_2/epoch-57.humanAP: 0.9233, MR: 0.4185, JI: 0.8462, Recall: 0.9623
AMself_output/eval_dump/AMself_5_2/epoch-58.humanAP: 0.9239, MR: 0.4116, JI: 0.8449, Recall: 0.9626
AMself_output/eval_dump/AMself_5_2/epoch-59.humanAP: 0.9241, MR: 0.4178, JI: 0.8469, Recall: 0.9619

AMself_output/eval_dump/AMself_5_3/epoch-46.humanAP: 0.9193, MR: 0.4252, JI: 0.8425, Recall: 0.9590
AMself_output/eval_dump/AMself_5_3/epoch-47.humanAP: 0.9207, MR: 0.4188, JI: 0.8443, Recall: 0.9594
AMself_output/eval_dump/AMself_5_3/epoch-48.humanAP: 0.9222, MR: 0.4132, JI: 0.8451, Recall: 0.9614
AMself_output/eval_dump/AMself_5_3/epoch-49.humanAP: 0.9207, MR: 0.4179, JI: 0.8454, Recall: 0.9597
AMself_output/eval_dump/AMself_5_3/epoch-50.humanAP: 0.9204, MR: 0.4142, JI: 0.8450, Recall: 0.9583
AMself_output/eval_dump/AMself_5_3/epoch-51.humanAP: 0.9216, MR: 0.4132, JI: 0.8458, Recall: 0.9601
AMself_output/eval_dump/AMself_5_3/epoch-52.humanAP: 0.9203, MR: 0.4187, JI: 0.8437, Recall: 0.9592
AMself_output/eval_dump/AMself_5_3/epoch-53.humanAP: 0.9226, MR: 0.4120, JI: 0.8452, Recall: 0.9622
AMself_output/eval_dump/AMself_5_3/epoch-54.humanAP: 0.9226, MR: 0.4095, JI: 0.8462, Recall: 0.9603 %
AMself_output/eval_dump/AMself_5_3/epoch-55.humanAP: 0.9227, MR: 0.4100, JI: 0.8448, Recall: 0.9608
AMself_output/eval_dump/AMself_5_3/epoch-56.humanAP: 0.9233, MR: 0.4212, JI: 0.8446, Recall: 0.9627
AMself_output/eval_dump/AMself_5_3/epoch-57.humanAP: 0.9224, MR: 0.4126, JI: 0.8468, Recall: 0.9607
AMself_output/eval_dump/AMself_5_3/epoch-58.humanAP: 0.9230, MR: 0.4167, JI: 0.8453, Recall: 0.9611
AMself_output/eval_dump/AMself_5_3/epoch-59.humanAP: 0.9232, MR: 0.4127, JI: 0.8465, Recall: 0.9613

AMself_output/eval_dump/AMself_6_1/epoch-49.humanAP: 0.9216, MR: 0.4190, JI: 0.8452, Recall: 0.9615 %
AMself_output/eval_dump/AMself_6_1/epoch-50.humanAP: 0.9204, MR: 0.4235, JI: 0.8459, Recall: 0.9601
AMself_output/eval_dump/AMself_6_1/epoch-51.humanAP: 0.9216, MR: 0.4239, JI: 0.8456, Recall: 0.9603
AMself_output/eval_dump/AMself_6_1/epoch-52.humanAP: 0.9197, MR: 0.4221, JI: 0.8447, Recall: 0.9582
AMself_output/eval_dump/AMself_6_1/epoch-53.humanAP: 0.9218, MR: 0.4169, JI: 0.8469, Recall: 0.9597
